Bairro;Título;Preco;Metros_Quadrados;Classificacao_IDH;IDH_Valor;Renda_Media_Mensal;IDE_Sem_Instrucao;IDE_Fund_Med_Incomp;IDE_Medio_Comp;IDE_Superior_Comp;Classificacao_IBEU;Condicoes_Ambientais_Urbanas;Condicoes_Habitacionais_Urbanas;Preco_m2
montese;Casa à venda por R$ 2.300.000,00 - Montese - Fortaleza/CE;2300000;1188;Médio (0,3501-0,5000);0,472813897;822,59;34,077998528;20,844738779;31,805739514;11,958793230;0,801-0,900 (Alto);0,850397873;0,898943581;
vila uniao;Casa à venda - Vila União - Fortaleza/CE;1400000;864;Médio (0,3501-0,5000);0,467078586;908,56;43,512170577;18,812503931;28,662180011;8,236367067;0,801-0,900 (Alto);0,861434761;0,818736264;
papicu;Casa à venda, 168 m² por R$ 520.000,00 - Papicu - Fortaleza/CE;520000;169;Alto (0,5001-0,7000);0,529635268;1476,65;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;
cidade dos funcionarios;Casa à venda, 196 m² por R$ 850.000,00 - Cidade dos Funcionários - Fortaleza/CE;850000;196;Alto (0,5001-0,7000);0,571862895;1549,05;36,116420294;18,467084412;29,666368277;14,104952459;0,801-0,900 (Alto);0,782830885;0,853864084;
benfica;Casa com 5 dormitórios à venda, 300 m² por R$ 400.000,00 - Centro - Fortaleza/CE;400000;300;Alto (0,5001-0,7000);0,628455191;1246,4;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;
fatima;Casa à venda no Bairro Fátima, Fortaleza;599000;174;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
bom futuro;Casa à venda, 160 m² por R$ 380.000,00 - Montese - Fortaleza/CE;380000;160;Alto (0,5001-0,7000);0,505352588;789,45;33,310618966;19,083853871;41,476433844;15,767556313;0,901-1,000 (Muito alto);0,891607704;0,894104667;2375.0
rodolfo teofilo;Casa à venda, 317 m² por R$ 1.400.000,00 - Rodolfo Teófilo - Fortaleza/CE;1260000;317;Médio (0,3501-0,5000);0,481883008;818,26;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;
edson queiroz;Casa com 4 dormitórios à venda, 182 m² por R$ 990.000,00 - Edson Queiroz - Fortaleza/CE;990000;182;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
papicu;Casa com 3 dormitórios à venda, 179 m² por R$ 500.000,00 - Papicu - Fortaleza/CE;500000;180;Alto (0,5001-0,7000);0,529635268;1476,65;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;
fatima;Casa residencial à venda, Fátima, Fortaleza.;1900000;300;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
aldeota;Casa à venda, 253 m² por R$ 1.350.000,00 - Aldeota - Fortaleza/CE;1290000;253;Muito alto (0,800-1,0000);0,866564809;2901,57;14,701582498;10,349072815;32,870809716;41,403985740;0,901-1,000 (Muito alto);0,933232618;0,976812435;
montese;Casa residencial à venda, Montese, Fortaleza.;900000;300;Médio (0,3501-0,5000);0,472813897;822,59;34,077998528;20,844738779;31,805739514;11,958793230;0,801-0,900 (Alto);0,850397873;0,898943581;3000.0
joquei clube;Casa com 3 dormitórios à venda por R$ 330.000,00 - Jóquei Clube - Fortaleza/CE;330000;214;Médio (0,3501-0,5000);0,406362443;708,67;32,043888556;17,899940084;41,428250449;8,421959257;0,801-0,900 (Alto);0,9115318;0,865542527;
damas;Casa com 5 dormitórios à venda, 160 m² por R$ 290.000,00 - Damas - Fortaleza/CE;240000;160;Alto (0,5001-0,7000);0,510646561;1026,95;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;1500.0
damas;Casa à venda, 100 m² por R$ 340.000,00 - Damas - Fortaleza/CE;340000;100;Alto (0,5001-0,7000);0,510646561;1026,95;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;3400.0
centro;Casa com 8 dormitórios à venda - Centro - Fortaleza/CE;749000;308;Alto (0,5001-0,7000);0,556689243;1062,93;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;
coco;Casa à venda, 180 m² por R$ 699.000,00 - Papicu - Fortaleza/CE;699000;180;Muito alto (0,800-1,0000);0,7622656;3295,32;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,886843825;0,860236427;
vila uniao;Casa à venda na Vila União, Fortaleza;690000;234;Médio (0,3501-0,5000);0,467078586;908,56;43,512170577;18,812503931;28,662180011;8,236367067;0,801-0,900 (Alto);0,861434761;0,818736264;
papicu;Casa residencial à venda, Papicu, Fortaleza.;800000;264;Alto (0,5001-0,7000);0,529635268;1476,65;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;
bom futuro;Casa à venda por R$ 680.000,00 - Montese - Fortaleza/CE;680000;283;Alto (0,5001-0,7000);0,505352588;789,45;33,310618966;19,083853871;41,476433844;15,767556313;0,901-1,000 (Muito alto);0,891607704;0,894104667;
bom futuro;Casa à venda por R$ 530.000,00 - Montese - Fortaleza/CE;530000;194;Alto (0,5001-0,7000);0,505352588;789,45;33,310618966;19,083853871;41,476433844;15,767556313;0,901-1,000 (Muito alto);0,891607704;0,894104667;
maraponga;Casa com 3 dormitórios à venda, 118 m² por R$ 540.000,00 - Maraponga - Fortaleza;540000;118;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;
parque dois irmaos;Casa à venda com 5 quartos localizada no Parque Dois Irmãos - Fortaleza - CE;500000;145;Baixo (0,2501-0,3500);0,251057366;557,84;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
jardim guanabara;Casa à venda, Jardim Guanabara, Fortaleza, CE;370000;138;Baixo (0,2501-0,3500);0,325108052;508,03;40,911753823;21,190490873;31,845091268;5,250986680;0,701-0,800 (Médio);0,811429133;0,813284402;
passare;Casa com 4 dormitórios à venda, 220 m² por R$ 510.000,00 - Passaré - Fortaleza/CE;510000;220;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
parangaba;Casa com 2 dormitórios à venda, 72 m² por R$ 400.000,00 - Maraponga - Fortaleza/CE;400000;73;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;
cambeba;Casa à venda, 340 m² por R$ 1.850.000,00 - Cambeba - Fortaleza/CE;1850000;340;Alto (0,5001-0,7000);0,517592175;1628,07;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
jose de alencar;Casa com 3 dormitórios à venda, 132 m² por R$ 599.000,00 - José de Alencar - Fortaleza/CE;599000;132;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
jose de alencar;Casa de Condomínio Para Vender com 3 quartos 2 suítes no bairro Lagoa Redonda em Fortaleza;750000;105;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
jose bonifacio;Casa para venda no bairro José Bonifácio - Fortaleza - CE;730000;385;Alto (0,5001-0,7000);0,643759239;1159,2;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
alvaro weyne;Casa Duplex à venda 6 quartos e 4 vagas no Ávaro Weyne - Fortaleza - Ceará;650000;250;Médio (0,3501-0,5000);0,364663527;562,49;43,363610372;16,791660252;36,088323913;4,400800545;0,801-0,900 (Alto);0,88182318;0,814877908;2600.0
passare;Casa com 2 dormitórios à venda, 58 m² por R$ 290.000,00 - Passaré - Fortaleza/CE;290000;58;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;5000.0
centro;Casa Duplex com 3 Quartos à Venda, 120 m² por R$ 549.000 - Centro - Fortaleza/CE;549000;120;Alto (0,5001-0,7000);0,556689243;1062,93;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;4575.0
mondubim;Casa com 3 dormitórios à venda, 81 m² por R$ 319.000,00 - Mondubim - Fortaleza/CE;319000;82;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
jose de alencar;Casa com 4 dormitórios à venda, 173 m² por R$ 450.000,00 - José de Alencar - Fortaleza/CE;450000;173;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
montese;Casa com 6 dormitórios à venda, 270 m² por R$ 800.000,00 - Montese - Fortaleza/CE;800000;271;Médio (0,3501-0,5000);0,472813897;822,59;34,077998528;20,844738779;31,805739514;11,958793230;0,801-0,900 (Alto);0,850397873;0,898943581;
passare;Casa com 2 dormitórios à venda, 72 m² por R$ 250.000,00 - Castelão- Fortaleza/CE;250000;72;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
passare;Casa com 2 dormitórios à venda, 72 m² por R$ 300.000,00 - Castelão- Fortaleza/CE;300000;72;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
maraponga;Casa para venda tem 110 metros quadrados com 3 quartos em Maraponga - Fortaleza - CE;385000;110;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;3500.0
parque manibura;Casa com 3 dormitórios à venda, 151 m² por R$ 690.000,00 - Parque Manibura - Fortaleza/CE;690000;152;Alto (0,5001-0,7000);0,578017912;1591,49;46,732432432;19,432432432;26,132432432;7,324324324;0,801-0,900 (Alto);0,852470943;0,920787325;
de lourdes;Casa com 4 dormitórios à venda, 335 m² por R$ 4.050.000,00 - Dunas - Fortaleza/CE;4050000;335;Alto (0,5001-0,7000);0,641826217;3211,09;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;
dende;Casa com 2 dormitórios à venda, 90 m² por R$ 300.000,00 - Rachel de Queiroz - Fortaleza/CE;300000;90;Muito baixo (0,0000-0,2500);0,181127137;633,44;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
maraponga;Casa com 4 dormitórios à venda, 240 m² por R$ 680.000,00 - Maraponga - Fortaleza/CE;680000;156;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;
passare;Casa com 3 dormitórios à venda, 95 m² por R$ 520.000,00 - Passaré - Fortaleza/CE;560000;95;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
sao bento;Casa com 3 dormitórios à venda, 88 m² por R$ 390.000,00 - São Bento - Fortaleza/CE;390000;88;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;
fatima;Casa com 3 dormitórios à venda, 180 m² por R$ 280.000,00 - Joaquim Távora - Fortaleza/CE;280000;180;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
montese;Casa com 3 dormitórios à venda, 191 m² por R$ 300.000 - Montese - Fortaleza/CE;300000;191;Médio (0,3501-0,5000);0,472813897;822,59;34,077998528;20,844738779;31,805739514;11,958793230;0,801-0,900 (Alto);0,850397873;0,898943581;
sao bento;Casa à venda, 140 m² por R$ 800.000,00 - São Bento - Fortaleza/CE;800000;140;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;
paupina;Casa com 3 dormitórios à venda, 134 m² por R$ 715.000,00 - São Bento - Fortaleza/CE;715000;134;Muito baixo (0,0000-0,2500);0,246110737;486,79;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;
passare;Casa duplex com 4 Quartos à venda, 180 m² por R$ 730.000 - Passaré - Fortaleza/CE;730000;180;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
passare;Casa com 3 dormitórios à venda, 130 m² por R$ 335.000 - Passaré - Fortaleza/CE;335000;130;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
manuel dias branco;Casa com 5 dormitórios à venda, 251 m² por R$ 1.299.000,00 - Cocó - Fortaleza/CE;1299000;251;Baixo (0,2501-0,3500);0,337196608;1239,43;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,886843825;0,860236427;
jardim cearense;Casa com 5 dormitórios à venda, 710 m² por R$ 2.599.999,00 - Maraponga - Fortaleza/CE;2599999;710;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
jose de alencar;Casa com 5 dormitórios à venda, 240 m² por R$ 1.627.000,00 - José de Alencar - Fortaleza/C;1627000;240;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
fatima;Casa com 6 dormitórios à venda, 148 m² por R$ 550.000,00 - José Bonifácio - Fortaleza/CE;550000;149;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
jose de alencar;Casa com 5 dormitórios à venda, 240 m² por R$ 1.550.000,00 - José de Alencar - Fortaleza/C;1550000;240;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
edson queiroz;Casa com 2 dormitórios à venda, 140 m² por R$ 570.000,00 - Edson Queiroz - Fortaleza/CE;570000;140;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
parquelandia;Casa com 6 dormitórios à venda, 80 m² por R$ 950.000,00 - Parquelândia - Fortaleza/CE;950000;80;Alto (0,5001-0,7000);0,62840092;1170,29;28,627673418;13,576457242;38,220279604;18,741450068;0,801-0,900 (Alto);0,846859077;0,935942334;8500.0
parque manibura;Casa com 3 dormitórios à venda, 350 m² por R$ 850.000,00 - Parque Manibura - Fortaleza/CE;850000;350;Alto (0,5001-0,7000);0,578017912;1591,49;46,732432432;19,432432432;26,132432432;7,324324324;0,801-0,900 (Alto);0,852470943;0,920787325;
fatima;Casa com 4 dormitórios à venda, 290 m² por R$ 370.000,00 - Fátima - Fortaleza/CE;370000;290;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
alvaro weyne;Casa com 6 dormitórios à venda, 360 m² por R$ 550.000,00 - Álvaro Weyne - Fortaleza/CE;550000;360;Médio (0,3501-0,5000);0,364663527;562,49;43,363610372;16,791660252;36,088323913;4,400800545;0,801-0,900 (Alto);0,88182318;0,814877908;
ancuri;Casa com 3 dormitórios à venda, 97 m² por R$ 359.000,00 - Coaçu - Fortaleza/CE;359000;97;Muito baixo (0,0000-0,2500);0,204317824;413,44;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;
cristo redentor;Casa à venda, 200 m² por R$ 340.000,00 - Cristo Redentor - Fortaleza/CE;340000;200;Baixo (0,2501-0,3500);0,253841671;377,42;51,264373935;19,697614991;25,532367973;2,339757240;0,801-0,900 (Alto);0,827228452;0,616840218;1700.0
papicu;Casa com 3 dormitórios à venda, 249 m² por R$ 465.000,00 - Papicu - Fortaleza/CE;465000;249;Alto (0,5001-0,7000);0,529635268;1476,65;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;
parque manibura;Casa residencial à venda, Parque Manibura, Fortaleza.;1400000;400;Alto (0,5001-0,7000);0,578017912;1591,49;46,732432432;19,432432432;26,132432432;7,324324324;0,801-0,900 (Alto);0,852470943;0,920787325;3500.0
jose de alencar;Casa residencial à venda, José de Alencar, Fortaleza.;650000;228;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
cajazeiras;Casa residencial à venda, Cajazeiras, Fortaleza.;660000;315;Baixo (0,2501-0,3500);0,304549738;768,93;40,856694632;18,839096924;31,246163290;8,119045995;0,801-0,900 (Alto);0,762284782;0,785576003;
lagoa redonda;Casa com 2 dormitórios à venda, 83 m² por R$ 320.000,00 - Lagoa Redonda - Fortaleza/CE;320000;83;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
lagoa redonda;Casa com 3 dormitórios à venda, 85 m² por R$ 330.000,00 - Lagoa Redonda - Fortaleza/CE;330000;85;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
aldeota;Casa Plana à venda por R$ 3.250.000 - Aldeota - Fortaleza/CE;3250000;225;Muito alto (0,800-1,0000);0,866564809;2901,57;14,701582498;10,349072815;32,870809716;41,403985740;0,901-1,000 (Muito alto);0,933232618;0,976812435;
edson queiroz;Casa com 3 quartos à venda, 158 m² por R$ 790.000 - Lagoa Sapiranga (Coité) - Fortaleza/CE;790000;158;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;5000.0
praia de iracema;Casa com 2 dormitórios à venda, 150 m² por R$ 580.000,00 - Praia de Iracema - Fortaleza/CE;580000;150;Muito alto (0,800-1,0000);0,720062247;1903,17;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;
jangurussu;Casa Duplex para venda com 80 m² com 3 quartos em Jangurussu - Fortaleza - CE;270000;80;Muito baixo (0,0000-0,2500);0,172086984;416,9;44,871281532;22,669995525;25,724851026;3,438773347;0,701-0,800 (Médio);0,791911127;0,781121014;3375.0
fatima;Casa à venda, 380 m² por R$ 850.000,00 - Fátima - Fortaleza/CE;850000;380;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
jardim cearense;Casa à venda, 252 m² por R$ 1.750.000,00 - Maporanga - Fortaleza/CE;1750000;252;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
parangaba;Casa à venda, 160 m² por R$ 380.000,00 - Parangaba - Fortaleza/CE;380000;160;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;2375.0
monte castelo;Casa + Apartamento à venda por R$ 580.000 - Monte Castelo - Fortaleza/CE;580000;167;Médio (0,3501-0,5000);0,434517035;688,29;32,600355036;16,686709042;38,157819390;12,245891313;0,901-1,000 (Muito alto);0,895374394;0,837843346;
papicu;Casa com 4 dormitórios à venda, 300 m² por R$ 825.000,00 - Papicu - Fortaleza/CE;825000;300;Alto (0,5001-0,7000);0,529635268;1476,65;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;2750.0
aldeota;Casa Plana com 3 dormitórios à venda, 147 m² por R$ 600.000 - Aldeota - Fortaleza/CE;600000;147;Muito alto (0,800-1,0000);0,866564809;2901,57;14,701582498;10,349072815;32,870809716;41,403985740;0,901-1,000 (Muito alto);0,933232618;0,976812435;
mondubim;Casa com 3 dormitórios à venda, 119 m² por R$ 840.000,00 - Maraponga - Fortaleza/CE;840000;119;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
conjunto ceara i;Casa 11x22 com 4 dormitórios à venda, 242 m² por R$ 398.000 - Conjunto Ceará - Fortaleza/C;370000;242;Médio (0,3501-0,5000);0,359970667;603,52;48,767095937;20,942397924;26,397124888;3,050813617;0,701-0,800 (Médio);0,806423142;0,774423791;
